FileName,Species,prediction,score,Label
708630197.jpg,Monarch,1,0.99999976,Feeding
708627351.jpg,Monarch,1,0.20174567,Non_feeding
708629533.jpg,Monarch,1,1.0,Non_feeding
708628895.jpg,Monarch,0,0.019586338,Feeding
708629002.jpg,Monarch,1,0.9819999,Non_feeding
708628888.jpg,Monarch,1,0.99997866,Non_feeding
708628699.jpg,Monarch,1,0.9999126,Non_feeding
708628039.jpg,Monarch,0,0.0067739007,Feeding
708627127.jpg,Monarch,1,0.99824,Non_feeding
708626901.jpg,Monarch,1,0.17010266,Feeding
708626561.jpg,Monarch,0,0.05361902,Non_feeding
708626224.jpg,Monarch,0,0.0018117893,Feeding
708625769.jpg,Monarch,1,0.9985909,Non_feeding
708625340.jpg,Monarch,1,0.9999845,Non_feeding
708633392.jpg,Monarch,1,0.999992,Non_feeding
708624847.jpg,Monarch,1,0.11180419,Non_feeding
708623075.jpg,Monarch,1,0.8024798,Feeding
708621992.jpg,Monarch,1,0.9684475,Non_feeding
708620563.jpg,Monarch,0,0.0055992366,Feeding
708616493.jpg,Monarch,1,0.10669453,Feeding
708618531.jpg,Monarch,1,0.28533128,Feeding
708618326.jpg,Monarch,1,0.16445227,Feeding
708621786.jpg,Monarch,1,0.999985,Feeding
708617242.jpg,Monarch,1,0.99998796,Feeding
708616989.jpg,Monarch,1,0.9999999,Non_feeding
708616247.jpg,Monarch,0,0.00026297392,Non_feeding
708616342.jpg,Monarch,1,0.9939346,Feeding
708615433.jpg,Monarch,1,0.910963,Feeding
708615210.jpg,Monarch,1,0.91513145,Feeding
708614643.jpg,Monarch,1,0.997837,Feeding
708614144.jpg,Monarch,1,0.99979067,Non_feeding
708612979.jpg,Monarch,1,0.64899504,Feeding
708612344.jpg,Monarch,1,0.99860245,Feeding
708611690.jpg,Monarch,1,0.20004404,Feeding
708605826.jpg,Monarch,0,0.0011467509,Non_feeding
708605539.jpg,Monarch,1,0.90500695,Non_feeding
708610617.jpg,Monarch,1,0.9999875,Feeding
708610339.jpg,Monarch,1,0.97804475,Feeding
708605811.jpg,Monarch,0,0.0029263075,Feeding
708607510.jpg,Monarch,0,0.00062468875,Non_feeding
708606440.jpg,Monarch,1,0.37528354,Non_feeding
708602112.jpg,Monarch,0,0.062684596,Feeding
708597492.jpg,Monarch,0,0.0016286117,Feeding
708597464.jpg,Monarch,0,0.05509195,Feeding
708597455.jpg,Monarch,0,0.015927514,Feeding
708600958.jpg,Monarch,1,0.99999964,Non_feeding
708600661.jpg,Monarch,1,0.99999976,Non_feeding
708600065.jpg,Monarch,1,0.9107557,Non_feeding
708598541.jpg,Monarch,1,0.9999976,Non_feeding
708597612.jpg,Monarch,1,0.9999558,Non_feeding
708596299.jpg,Monarch,1,0.99999833,Non_feeding
708595919.jpg,Monarch,1,0.9322272,Non_feeding
708595109.jpg,Monarch,1,0.97822565,Non_feeding
708592566.jpg,Monarch,0,0.0005346072,Feeding
708592782.jpg,Monarch,1,0.99286336,Feeding
708590747.jpg,Monarch,0,0.00048549884,Non_feeding
708591067.jpg,Monarch,1,0.99985325,Feeding
708590784.jpg,Monarch,1,0.99948215,Feeding
708590135.jpg,Monarch,1,0.9999995,Non_feeding
708589758.jpg,Monarch,1,1.0,Non_feeding
708589617.jpg,Monarch,1,0.9999993,Non_feeding
708587201.jpg,Monarch,1,0.9999957,Feeding
708586760.jpg,Monarch,1,0.9998547,Feeding
708586366.jpg,Monarch,1,0.999998,Non_feeding
708584861.jpg,Monarch,0,0.0056698653,Feeding
708585016.jpg,Monarch,0,0.0047809593,Non_feeding
708584587.jpg,Monarch,1,0.99989986,Non_feeding
708584312.jpg,Monarch,1,0.99997485,Non_feeding
708583612.jpg,Monarch,1,0.65308994,Non_feeding
708583520.jpg,Monarch,1,0.9981205,Non_feeding
708583529.jpg,Monarch,1,0.45601782,Non_feeding
708583387.jpg,Monarch,1,0.9959662,Non_feeding
708581381.jpg,Monarch,1,0.9850946,Non_feeding
708581241.jpg,Monarch,0,0.0028998551,Non_feeding
708580897.jpg,Monarch,1,0.99989486,Non_feeding
708580214.jpg,Monarch,0,0.00080751284,Non_feeding
708580780.jpg,Monarch,1,0.99770725,Non_feeding
708580506.jpg,Monarch,1,0.99991953,Non_feeding
708580147.jpg,Monarch,1,0.9966864,Feeding
708580105.jpg,Monarch,1,0.9999988,Non_feeding
708578470.jpg,Monarch,1,1.0,Non_feeding
708579799.jpg,Monarch,1,1.0,Feeding
708579703.jpg,Monarch,0,0.0060364143,Non_feeding
708579589.jpg,Monarch,1,0.9853955,Feeding
708579483.jpg,Monarch,1,0.5585409,Feeding
708579396.jpg,Monarch,1,0.47698048,Feeding
708579215.jpg,Monarch,1,0.9984883,Feeding
708579224.jpg,Monarch,1,0.99988925,Non_feeding
708578965.jpg,Monarch,1,0.9999869,Non_feeding
708577232.jpg,Monarch,0,0.012260571,Non_feeding
708577696.jpg,Monarch,1,0.97496843,Non_feeding
708577141.jpg,Monarch,1,0.99999964,Non_feeding
708575743.jpg,Monarch,1,0.99622416,Feeding
708575684.jpg,Monarch,1,0.94247115,Non_feeding
708574657.jpg,Monarch,1,0.99972516,Feeding
708571010.jpg,Monarch,1,0.962595,Feeding
708573264.jpg,Monarch,1,0.7484238,Feeding
708572122.jpg,Monarch,0,5.5084754e-05,Feeding
708566381.jpg,Monarch,0,0.012947984,Non_feeding
708571160.jpg,Monarch,0,0.059622154,Non_feeding
708570333.jpg,Monarch,1,0.846416,Feeding
708568522.jpg,Monarch,1,0.29709125,Feeding
708566503.jpg,Monarch,1,0.9990896,Feeding
708564753.jpg,Monarch,1,0.23970427,Non_feeding
708563162.jpg,Monarch,1,0.3087282,Non_feeding
708563009.jpg,Monarch,0,0.052522365,Non_feeding
708562968.jpg,Monarch,1,0.9937987,Non_feeding
708562725.jpg,Monarch,1,0.99999976,Non_feeding
708560836.jpg,Monarch,1,0.99926347,Feeding
708560597.jpg,Monarch,1,0.99938846,Non_feeding
708559661.jpg,Monarch,1,0.9999906,Non_feeding
708559447.jpg,Monarch,1,0.79768366,Non_feeding
708558152.jpg,Monarch,1,1.0,Non_feeding
708556887.jpg,Monarch,1,0.999848,Non_feeding
708556642.jpg,Monarch,0,3.3638121e-09,Feeding
708556590.jpg,Monarch,1,0.99580765,Non_feeding
708555991.jpg,Monarch,1,1.0,Non_feeding
708554529.jpg,Monarch,1,0.9402874,Feeding
708553992.jpg,Monarch,0,9.131096e-05,Non_feeding
708553604.jpg,Monarch,0,0.0067009013,Feeding
708553529.jpg,Monarch,1,0.99034953,Feeding
708552809.jpg,Monarch,1,0.67891383,Feeding
708552106.jpg,Monarch,1,0.99604875,Feeding
709167640.jpg,Monarch,1,0.9999926,Feeding
708548522.jpg,Monarch,0,0.035511546,Feeding
708548367.jpg,Monarch,1,0.9283725,Feeding
708540154.jpg,Monarch,0,0.016454874,Feeding
708547320.jpg,Monarch,1,0.995109,Non_feeding
708580548.jpg,Monarch,1,0.99999905,Non_feeding
708545733.jpg,Monarch,1,0.99999976,Non_feeding
708544055.jpg,Monarch,1,0.17259493,Non_feeding
708544444.jpg,Monarch,1,0.31384274,Feeding
708543994.jpg,Monarch,1,0.9999846,Feeding
708543271.jpg,Monarch,1,0.99942964,Non_feeding
708542361.jpg,Monarch,1,1.0,Non_feeding
708537208.jpg,Monarch,1,1.0,Non_feeding
708534945.jpg,Monarch,0,0.0006441717,Feeding
708539360.jpg,Monarch,1,0.99998796,Non_feeding
708539302.jpg,Monarch,1,0.99999905,Non_feeding
708538565.jpg,Monarch,1,0.9807372,Feeding
708536448.jpg,Monarch,1,0.994953,Non_feeding
708533632.jpg,Monarch,1,1.0,Non_feeding
708533628.jpg,Monarch,1,0.58846825,Non_feeding
708533528.jpg,Monarch,1,1.0,Non_feeding
708533503.jpg,Monarch,1,0.9364131,Non_feeding
708533388.jpg,Monarch,1,1.0,Non_feeding
708533609.jpg,Monarch,0,0.027250368,Feeding
708533322.jpg,Monarch,1,0.16305496,Feeding
708532972.jpg,Monarch,1,0.99997795,Non_feeding
708532942.jpg,Monarch,1,0.99708647,Non_feeding
708532871.jpg,Monarch,1,0.124917485,Feeding
708534633.jpg,Monarch,0,0.024405934,Non_feeding
708534352.jpg,Monarch,1,0.98024964,Feeding
708534140.jpg,Monarch,1,0.9991441,Non_feeding
708533978.jpg,Monarch,1,1.0,Non_feeding
708533052.jpg,Monarch,1,0.993109,Non_feeding
708532812.jpg,Monarch,1,0.46269262,Non_feeding
708532229.jpg,Monarch,1,0.9999659,Non_feeding
708531296.jpg,Monarch,1,0.99917847,Non_feeding
708530846.jpg,Monarch,1,0.99922097,Non_feeding
708530658.jpg,Monarch,0,0.06825367,Feeding
708530442.jpg,Monarch,0,0.013722183,Feeding
708529669.jpg,Monarch,1,0.3965864,Non_feeding
708528170.jpg,Monarch,1,0.9999851,Non_feeding
708527985.jpg,Monarch,0,6.8960367e-06,Feeding
708527217.jpg,Monarch,1,0.11176456,Feeding
708527408.jpg,Monarch,1,0.9999727,Feeding
708527246.jpg,Monarch,1,0.9999025,Feeding
708526505.jpg,Monarch,1,0.94764495,Non_feeding
708523688.jpg,Monarch,1,0.83163464,Non_feeding
708521969.jpg,Monarch,0,0.0032020283,Feeding
708521114.jpg,Monarch,1,0.99990046,Non_feeding
708513054.jpg,Monarch,1,0.9993032,Non_feeding
708518440.jpg,Monarch,1,0.9999808,Feeding
708517827.jpg,Monarch,1,0.9999876,Non_feeding
708797858.jpg,Monarch,1,1.0,Non_feeding
708515161.jpg,Monarch,1,0.999215,Feeding
708507001.jpg,Monarch,0,0.0038932576,Non_feeding
708506938.jpg,Monarch,0,0.0035846753,Feeding
708509644.jpg,Monarch,1,0.9736674,Non_feeding
708509033.jpg,Monarch,0,0.09575701,Feeding
708508488.jpg,Monarch,1,0.9999784,Non_feeding
708503663.jpg,Monarch,1,0.83436424,Feeding
708508280.jpg,Monarch,1,0.9892881,Non_feeding
708507475.jpg,Monarch,0,0.0085974345,Feeding
708507454.jpg,Monarch,0,0.07183558,Feeding
708617765.jpg,Monarch,1,0.9988986,Non_feeding
708506624.jpg,Monarch,1,0.93492895,Non_feeding
708506100.jpg,Monarch,1,0.9998491,Feeding
708505717.jpg,Monarch,0,0.009034569,Feeding
708504008.jpg,Monarch,1,0.9294723,Non_feeding
708491838.jpg,Monarch,1,0.99999154,Feeding
708497596.jpg,Monarch,1,0.82988566,Feeding
708497487.jpg,Monarch,0,0.03984131,Feeding
708502472.jpg,Monarch,1,0.9999311,Feeding
708500321.jpg,Monarch,0,0.0017751151,Feeding
708499363.jpg,Monarch,0,0.04050074,Feeding
708498152.jpg,Monarch,1,1.0,Non_feeding
708497952.jpg,Monarch,0,0.028053215,Non_feeding
708497781.jpg,Monarch,1,0.107186705,Feeding
708497711.jpg,Monarch,1,0.9898842,Feeding
708495632.jpg,Monarch,1,0.7315749,Non_feeding
708495199.jpg,Monarch,1,0.53940856,Non_feeding
708495201.jpg,Monarch,1,0.11990383,Non_feeding
708494085.jpg,Monarch,1,1.0,Feeding
708493573.jpg,Monarch,0,0.00316498,Non_feeding
708492450.jpg,Monarch,1,0.99999785,Non_feeding
708492446.jpg,Monarch,1,1.0,Feeding
708489059.jpg,Monarch,1,0.7705825,Non_feeding
708488038.jpg,Monarch,1,0.9857296,Non_feeding
708487677.jpg,Monarch,1,0.9989882,Non_feeding
708487440.jpg,Monarch,1,0.68433094,Non_feeding
708487493.jpg,Monarch,1,0.11811457,Non_feeding
708487324.jpg,Monarch,1,0.9999937,Non_feeding
708486986.jpg,Monarch,1,1.0,Non_feeding
708485737.jpg,Monarch,1,0.97067374,Non_feeding
708484652.jpg,Monarch,1,0.41756278,Non_feeding
708484473.jpg,Monarch,0,0.012137573,Non_feeding
708484525.jpg,Monarch,1,0.9982028,Non_feeding
708483423.jpg,Monarch,1,0.92566127,Non_feeding
708483735.jpg,Monarch,1,0.9891465,Non_feeding
708483426.jpg,Monarch,1,0.98281974,Non_feeding
708481148.jpg,Monarch,1,0.9980724,Feeding
708480400.jpg,Monarch,1,1.0,Non_feeding
708477291.jpg,Monarch,1,0.9999918,Non_feeding
708477287.jpg,Monarch,1,0.99749786,Feeding
708476344.jpg,Monarch,1,0.5232355,Feeding
708475445.jpg,Monarch,1,0.94944555,Non_feeding
708473289.jpg,Monarch,1,0.9999325,Non_feeding
708473040.jpg,Monarch,0,0.028166633,Non_feeding
708492290.jpg,Monarch,1,0.9866558,Non_feeding
708470168.jpg,Monarch,1,0.9997111,Feeding
708468313.jpg,Monarch,1,1.0,Non_feeding
708468049.jpg,Monarch,1,0.99982524,Feeding
708467991.jpg,Monarch,1,0.80696756,Non_feeding
708468259.jpg,Monarch,1,0.99999464,Non_feeding
708474931.jpg,Monarch,1,0.9950749,Feeding
708467168.jpg,Monarch,1,1.0,Non_feeding
708466869.jpg,Monarch,0,0.054349743,Feeding
708456247.jpg,Monarch,1,0.14027117,Non_feeding
708465482.jpg,Monarch,1,0.28361595,Non_feeding
708463946.jpg,Monarch,1,0.99983346,Feeding
708463545.jpg,Monarch,1,0.9999443,Non_feeding
709044092.jpg,Monarch,1,0.9999999,Feeding
708462786.jpg,Monarch,0,0.0649589,Non_feeding
708462532.jpg,Monarch,0,0.053352203,Feeding
708462471.jpg,Monarch,1,0.99879324,Feeding
708461186.jpg,Monarch,0,0.0027754663,Feeding
708460929.jpg,Monarch,1,0.99980927,Non_feeding
708459965.jpg,Monarch,1,0.7732755,Feeding
708459532.jpg,Monarch,1,0.4247008,Feeding
708459036.jpg,Monarch,1,0.973712,Non_feeding
708458756.jpg,Monarch,1,0.9999794,Non_feeding
708458420.jpg,Monarch,0,0.0021237442,Non_feeding
708457532.jpg,Monarch,1,0.983197,Feeding
709105053.jpg,Monarch,1,1.0,Non_feeding
708455954.jpg,Monarch,1,0.11489518,Feeding
708455377.jpg,Monarch,1,0.5783848,Feeding
708454300.jpg,Monarch,1,1.0,Non_feeding
708454000.jpg,Monarch,1,0.99986804,Non_feeding
708452516.jpg,Monarch,1,0.8004079,Non_feeding
708451707.jpg,Monarch,0,0.00034865845,Feeding
708451091.jpg,Monarch,1,0.9999739,Non_feeding
708451015.jpg,Monarch,1,0.9999939,Non_feeding
708450945.jpg,Monarch,1,0.99999857,Non_feeding
708442802.jpg,Monarch,1,0.81341124,Feeding
708450790.jpg,Monarch,1,0.85898846,Non_feeding
708448744.jpg,Monarch,1,0.9988715,Non_feeding
708448603.jpg,Monarch,1,0.9999999,Non_feeding
708448390.jpg,Monarch,1,0.9999572,Non_feeding
708447782.jpg,Monarch,1,0.83347034,Feeding
708447329.jpg,Monarch,1,0.99886405,Non_feeding
708446606.jpg,Monarch,1,0.9997296,Non_feeding
708441513.jpg,Monarch,0,0.057154108,Feeding
708441411.jpg,Monarch,1,0.8837067,Feeding
708443345.jpg,Monarch,1,0.9015241,Feeding
708438932.jpg,Monarch,1,0.9007139,Non_feeding
708442814.jpg,Monarch,1,0.99997354,Feeding
708441821.jpg,Monarch,1,0.8909874,Non_feeding
708442090.jpg,Monarch,1,0.99461216,Non_feeding
708441222.jpg,Monarch,1,1.0,Feeding
708441166.jpg,Monarch,1,0.99997187,Non_feeding
708439340.jpg,Monarch,1,0.12688586,Non_feeding
708439984.jpg,Monarch,1,0.9729295,Feeding
708439877.jpg,Monarch,1,0.99995077,Non_feeding
708438940.jpg,Monarch,1,0.999964,Feeding
708439563.jpg,Monarch,1,0.9999964,Non_feeding
708439184.jpg,Monarch,0,0.006944305,Non_feeding
708438513.jpg,Monarch,1,0.99911386,Non_feeding
708436885.jpg,Monarch,1,0.1712319,Non_feeding
708436352.jpg,Monarch,1,0.9949862,Non_feeding
708435733.jpg,Monarch,1,0.78023505,Non_feeding
708389957.jpg,Monarch,0,0.010756422,Feeding
708434405.jpg,Monarch,1,0.99998736,Feeding
708434153.jpg,Monarch,0,0.0010400084,Feeding
708432591.jpg,Monarch,1,0.6759616,Non_feeding
708429910.jpg,Monarch,1,0.9993073,Feeding
708427889.jpg,Monarch,1,0.9952003,Feeding
708428856.jpg,Monarch,1,1.0,Non_feeding
708423730.jpg,Monarch,1,0.9994516,Non_feeding
708423443.jpg,Monarch,1,0.9999566,Non_feeding
708423340.jpg,Monarch,1,0.9997012,Non_feeding
708421742.jpg,Monarch,0,0.07659342,Non_feeding
708421630.jpg,Monarch,0,0.00042663098,Feeding
708421095.jpg,Monarch,1,0.9806402,Feeding
712715882.jpg,Monarch,0,0.082786664,Non_feeding
708419913.jpg,Monarch,1,1.0,Non_feeding
708419428.jpg,Monarch,1,0.20025505,Non_feeding
708416697.jpg,Monarch,1,0.6488586,Feeding
708390021.jpg,Monarch,1,0.75624895,Feeding
708415716.jpg,Monarch,1,1.0,Non_feeding
708415763.jpg,Monarch,1,1.0,Non_feeding
708416183.jpg,Monarch,0,0.079668134,Feeding
708415773.jpg,Monarch,1,1.0,Non_feeding
708415565.jpg,Monarch,1,1.0,Feeding
708415080.jpg,Monarch,0,0.033437677,Feeding
708589958.jpg,Monarch,1,1.0,Non_feeding
708414231.jpg,Monarch,1,0.956464,Non_feeding
708413987.jpg,Monarch,1,1.0,Non_feeding
708412144.jpg,Monarch,1,0.9726002,Feeding
708411500.jpg,Monarch,0,0.022771426,Feeding
708410023.jpg,Monarch,0,0.054148335,Feeding
708409867.jpg,Monarch,1,0.10223228,Feeding
708409561.jpg,Monarch,1,0.9999356,Non_feeding
708408542.jpg,Monarch,1,0.3316388,Non_feeding
708407758.jpg,Monarch,1,0.3066995,Feeding
708407132.jpg,Monarch,1,0.9901722,Non_feeding
708406411.jpg,Monarch,1,0.9929404,Feeding
708405718.jpg,Monarch,1,0.9999864,Non_feeding
708403849.jpg,Monarch,1,0.7764455,Non_feeding
708403975.jpg,Monarch,1,0.99998665,Non_feeding
708393337.jpg,Monarch,0,0.02860139,Non_feeding
708400969.jpg,Monarch,1,0.9998559,Feeding
708400982.jpg,Monarch,0,0.04468581,Non_feeding
708404922.jpg,Monarch,1,0.9995916,Feeding
708374032.jpg,Monarch,1,0.20190437,Feeding
708400643.jpg,Monarch,1,0.9859673,Feeding
708396312.jpg,Monarch,1,0.86055183,Feeding
708395348.jpg,Monarch,1,0.8831057,Non_feeding
708392321.jpg,Monarch,1,0.99999344,Non_feeding
708392024.jpg,Monarch,1,0.9839644,Feeding
708390050.jpg,Monarch,0,0.0054296874,Non_feeding
708393035.jpg,Monarch,1,0.9009194,Feeding
708386832.jpg,Monarch,1,0.7652864,Feeding
708384987.jpg,Monarch,1,1.0,Feeding
708383916.jpg,Monarch,1,0.99999547,Non_feeding
708383739.jpg,Monarch,1,0.9982722,Non_feeding
708383029.jpg,Monarch,1,0.995814,Non_feeding
708382723.jpg,Monarch,1,0.99999833,Feeding
708486236.jpg,Monarch,1,0.9966664,Non_feeding
708382224.jpg,Monarch,1,0.9999846,Feeding
708382215.jpg,Monarch,1,0.9999907,Non_feeding
708380752.jpg,Monarch,1,0.999998,Feeding
708380673.jpg,Monarch,1,0.52536166,Non_feeding
708380364.jpg,Monarch,0,7.392918e-05,Non_feeding
708380094.jpg,Monarch,1,0.9996789,Non_feeding
708380034.jpg,Monarch,0,0.0121913655,Non_feeding
708379946.jpg,Monarch,1,0.999984,Non_feeding
708379696.jpg,Monarch,1,0.9996339,Non_feeding
708379554.jpg,Monarch,1,0.9861341,Feeding
708379233.jpg,Monarch,1,0.999931,Non_feeding
708378964.jpg,Monarch,0,0.08141032,Non_feeding
708379026.jpg,Monarch,1,1.0,Feeding
708376064.jpg,Monarch,1,0.82241154,Feeding
708374033.jpg,Monarch,1,0.82241154,Feeding
708373684.jpg,Monarch,1,0.99998736,Non_feeding
708372928.jpg,Monarch,1,0.98953164,Non_feeding
708372592.jpg,Monarch,1,0.99983895,Non_feeding
708371790.jpg,Monarch,1,0.9372365,Non_feeding
708371499.jpg,Monarch,0,0.031219192,Non_feeding
708371543.jpg,Monarch,0,0.01755275,Non_feeding
708370093.jpg,Monarch,1,0.84201133,Non_feeding
708369474.jpg,Monarch,1,0.9860042,Non_feeding
708369075.jpg,Monarch,1,0.9999975,Feeding
708368130.jpg,Monarch,1,0.1125845,Feeding
708367350.jpg,Monarch,1,0.99991155,Non_feeding
708365384.jpg,Monarch,0,0.011351553,Non_feeding
708362847.jpg,Monarch,0,0.012842415,Non_feeding
708362551.jpg,Monarch,0,1.2362025e-05,Feeding
708363530.jpg,Monarch,1,0.999215,Non_feeding
708362516.jpg,Monarch,1,1.0,Non_feeding
708362458.jpg,Monarch,1,0.9999999,Non_feeding
708362175.jpg,Monarch,0,0.0016961398,Non_feeding
708359290.jpg,Monarch,1,0.9999627,Non_feeding
708359283.jpg,Monarch,1,1.0,Non_feeding
708359261.jpg,Monarch,1,1.0,Non_feeding
708359253.jpg,Monarch,1,0.99999833,Non_feeding
708359209.jpg,Monarch,0,0.0006114878,Non_feeding
708360112.jpg,Monarch,1,0.9972499,Non_feeding
708358469.jpg,Monarch,1,0.9487156,Non_feeding
708353113.jpg,Monarch,1,0.9999945,Feeding
708352659.jpg,Monarch,1,0.15260956,Non_feeding
708352487.jpg,Monarch,1,0.50163543,Non_feeding
708352226.jpg,Monarch,0,0.006175737,Non_feeding
708351236.jpg,Monarch,1,0.99996173,Non_feeding
708351098.jpg,Monarch,0,0.012001181,Non_feeding
708351036.jpg,Monarch,0,0.0006254549,Non_feeding
708350780.jpg,Monarch,1,0.12808654,Non_feeding
708347498.jpg,Monarch,1,0.2824845,Feeding
708347248.jpg,Monarch,1,0.99641216,Non_feeding
708346368.jpg,Monarch,1,0.42296377,Non_feeding
708346204.jpg,Monarch,1,0.34599805,Feeding
708345026.jpg,Monarch,1,0.9997422,Non_feeding
708342894.jpg,Monarch,1,0.95916945,Non_feeding
708341683.jpg,Monarch,0,0.051718887,Non_feeding
708340587.jpg,Monarch,0,0.09986123,Non_feeding
708339413.jpg,Monarch,1,0.64250004,Non_feeding
708335670.jpg,Monarch,1,0.9999999,Non_feeding
708335614.jpg,Monarch,1,0.9999999,Non_feeding
708335505.jpg,Monarch,1,0.3055987,Feeding
708335548.jpg,Monarch,1,0.9999949,Non_feeding
708334433.jpg,Monarch,0,7.0033843e-06,Non_feeding
708334375.jpg,Monarch,0,2.2545595e-05,Non_feeding
708331939.jpg,Monarch,1,0.6544965,Feeding
708330750.jpg,Monarch,1,0.99997246,Non_feeding
708329857.jpg,Monarch,0,0.00062487007,Non_feeding
708329498.jpg,Monarch,1,0.9966042,Non_feeding
708329394.jpg,Monarch,1,0.9981634,Non_feeding
708328249.jpg,Monarch,1,0.9977756,Non_feeding
710011028.jpg,Monarch,1,1.0,Non_feeding
708314056.jpg,Monarch,1,0.73491126,Non_feeding
708313805.jpg,Monarch,1,0.99999976,Non_feeding
708309348.jpg,Monarch,1,0.9995003,Non_feeding
708309047.jpg,Monarch,1,0.98327166,Non_feeding
708304194.jpg,Monarch,1,0.8109819,Feeding
708304179.jpg,Monarch,1,0.99999785,Non_feeding
708304187.jpg,Monarch,1,0.99995685,Feeding
708304140.jpg,Monarch,1,0.9999995,Non_feeding
708288693.jpg,Monarch,1,0.9144362,Feeding
708282684.jpg,Monarch,1,0.7643347,Non_feeding
708282193.jpg,Monarch,1,0.99999976,Feeding
708240536.jpg,Monarch,1,0.9999982,Feeding
708235800.jpg,Monarch,1,0.99998903,Non_feeding
708233820.jpg,Monarch,1,0.3436062,Feeding
708227188.jpg,Monarch,1,0.99999225,Non_feeding
708225655.jpg,Monarch,1,0.99801624,Non_feeding
708212382.jpg,Monarch,1,0.9958419,Non_feeding
708209256.jpg,Monarch,1,0.9998934,Non_feeding
708202746.jpg,Monarch,1,0.98783195,Feeding
708208249.jpg,Monarch,1,0.99353194,Non_feeding
708202971.jpg,Monarch,1,0.99980927,Non_feeding
708198144.jpg,Monarch,0,0.00053776416,Non_feeding
708201969.jpg,Monarch,1,1.0,Non_feeding
708201798.jpg,Monarch,1,0.37319133,Non_feeding
708199327.jpg,Monarch,1,1.0,Feeding
708198489.jpg,Monarch,1,0.99999964,Non_feeding
708197684.jpg,Monarch,1,0.99996626,Non_feeding
708197065.jpg,Monarch,1,1.0,Non_feeding
708196428.jpg,Monarch,0,0.07918197,Feeding
708193681.jpg,Monarch,1,0.8783251,Feeding
708180840.jpg,Monarch,0,0.0006476374,Non_feeding
708192263.jpg,Monarch,1,0.9998045,Non_feeding
708190852.jpg,Monarch,1,0.999964,Non_feeding
708189531.jpg,Monarch,1,0.9898142,Non_feeding
708189361.jpg,Monarch,1,1.0,Non_feeding
708189011.jpg,Monarch,1,0.99999964,Feeding
708183230.jpg,Monarch,0,0.000107912616,Non_feeding
708179377.jpg,Monarch,1,1.0,Non_feeding
708175768.jpg,Monarch,1,0.6127208,Non_feeding
708175619.jpg,Monarch,1,0.15835561,Non_feeding
708175009.jpg,Monarch,0,0.007943561,Non_feeding
708174295.jpg,Monarch,1,0.988628,Non_feeding
708173904.jpg,Monarch,0,8.893589e-07,Non_feeding
708173301.jpg,Monarch,0,0.0016046116,Feeding
708171945.jpg,Monarch,0,0.008242772,Feeding
708171226.jpg,Monarch,1,0.9985222,Non_feeding
708170234.jpg,Monarch,1,0.9998903,Feeding
708166183.jpg,Monarch,1,0.1842587,Feeding
708166122.jpg,Monarch,0,0.00016796491,Non_feeding
708165987.jpg,Monarch,0,0.0062059257,Feeding
708165911.jpg,Monarch,1,0.3012693,Non_feeding
708165235.jpg,Monarch,1,0.9433522,Non_feeding
708165488.jpg,Monarch,1,1.0,Non_feeding
708163358.jpg,Monarch,1,0.74391365,Feeding
708163302.jpg,Monarch,1,0.80168927,Feeding
708163270.jpg,Monarch,1,0.90468115,Feeding
708163174.jpg,Monarch,1,0.86123276,Feeding
708164385.jpg,Monarch,1,0.99999976,Non_feeding
708141254.jpg,Monarch,1,0.99994373,Non_feeding
708153466.jpg,Monarch,1,0.12605162,Non_feeding
708153341.jpg,Monarch,1,0.91082203,Non_feeding
708153331.jpg,Monarch,0,0.003523708,Non_feeding
708152930.jpg,Monarch,1,0.7197874,Non_feeding
708152765.jpg,Monarch,0,0.0003839594,Non_feeding
708154318.jpg,Monarch,1,0.9957022,Non_feeding
708153635.jpg,Monarch,1,0.99999976,Non_feeding
708151398.jpg,Monarch,0,0.015144777,Feeding
708151397.jpg,Monarch,0,0.0028541447,Non_feeding
708152427.jpg,Monarch,1,0.7530628,Non_feeding
708152081.jpg,Monarch,1,0.85714024,Non_feeding
708150442.jpg,Monarch,1,0.9943544,Non_feeding
708150038.jpg,Monarch,1,0.9965579,Feeding
708149371.jpg,Monarch,1,1.0,Non_feeding
708149308.jpg,Monarch,1,0.99986446,Feeding
708148771.jpg,Monarch,1,0.9975737,Feeding
708146887.jpg,Monarch,1,0.9991035,Non_feeding
708146608.jpg,Monarch,1,0.99906635,Non_feeding
708145812.jpg,Monarch,0,0.0030531047,Non_feeding
708143916.jpg,Monarch,1,0.9962237,Non_feeding
708143844.jpg,Monarch,0,0.0073857987,Non_feeding
708143839.jpg,Monarch,1,0.5193183,Feeding
708143766.jpg,Monarch,0,0.04754809,Non_feeding
708144430.jpg,Monarch,1,0.98114866,Non_feeding
708143846.jpg,Monarch,0,0.026788488,Non_feeding
708140469.jpg,Monarch,0,0.016464107,Non_feeding
708139826.jpg,Monarch,0,0.020470748,Feeding
708137206.jpg,Monarch,1,0.99718165,Feeding
708136619.jpg,Monarch,1,0.9998715,Feeding
708135891.jpg,Monarch,1,0.9998392,Feeding
708136730.jpg,Monarch,1,0.24285617,Feeding
708137497.jpg,Monarch,0,0.006047685,Feeding
708135737.jpg,Monarch,1,0.9998746,Feeding
708117082.jpg,Monarch,0,1.4125068e-05,Feeding
708130156.jpg,Monarch,1,0.9919584,Non_feeding
